11-20-2024 22:39:46 RAM 2537/62841MB (lfb 10x4MB) SWAP 0/31420MB (cached 0MB) CPU [2%@729,1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@38.968C soc2@35.687C soc0@35.781C gpu@34.281C tj@38.968C soc1@35.468C VDD_GPU_SOC 2391mW/2657mW VDD_CPU_CV 398mW/744mW VIN_SYS_5V0 3104mW/3244mW
11-20-2024 22:39:47 RAM 2537/62841MB (lfb 10x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,5%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@39.093C soc2@35.593C soc0@35.781C gpu@34.218C tj@39.093C soc1@35.5C VDD_GPU_SOC 2391mW/2651mW VDD_CPU_CV 398mW/736mW VIN_SYS_5V0 3004mW/3239mW
11-20-2024 22:39:48 RAM 2537/62841MB (lfb 10x4MB) SWAP 0/31420MB (cached 0MB) CPU [1%@729,1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@38.968C soc2@35.687C soc0@35.75C gpu@34.093C tj@39.25C soc1@35.562C VDD_GPU_SOC 2391mW/2645mW VDD_CPU_CV 398mW/729mW VIN_SYS_5V0 3004mW/3234mW
11-20-2024 22:39:49 RAM 2537/62841MB (lfb 10x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,1%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@39.062C soc2@35.593C soc0@35.75C gpu@34.062C tj@39.062C soc1@35.625C VDD_GPU_SOC 2391mW/2640mW VDD_CPU_CV 398mW/722mW VIN_SYS_5V0 3004mW/3229mW
11-20-2024 22:39:50 RAM 2537/62841MB (lfb 10x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@38.843C soc2@35.656C soc0@35.718C gpu@34C tj@38.843C soc1@35.531C VDD_GPU_SOC 2391mW/2635mW VDD_CPU_CV 398mW/716mW VIN_SYS_5V0 3004mW/3225mW
11-20-2024 22:39:51 RAM 2537/62841MB (lfb 10x4MB) SWAP 0/31420MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@38.968C soc2@35.625C soc0@35.781C gpu@33.875C tj@38.968C soc1@35.531C VDD_GPU_SOC 2391mW/2630mW VDD_CPU_CV 398mW/709mW VIN_SYS_5V0 3004mW/3220mW
11-20-2024 22:39:52 RAM 2537/62841MB (lfb 10x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,1%@729,1%@729,1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@39C soc2@35.593C soc0@35.781C gpu@33.937C tj@39C soc1@35.562C VDD_GPU_SOC 2391mW/2625mW VDD_CPU_CV 398mW/703mW VIN_SYS_5V0 3104mW/3218mW
11-20-2024 22:39:53 RAM 2537/62841MB (lfb 10x4MB) SWAP 0/31420MB (cached 0MB) CPU [2%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@39.125C soc2@35.593C soc0@35.656C gpu@33.875C tj@39.125C soc1@35.687C VDD_GPU_SOC 2391mW/2621mW VDD_CPU_CV 398mW/697mW VIN_SYS_5V0 3004mW/3214mW
11-20-2024 22:39:54 RAM 2537/62841MB (lfb 10x4MB) SWAP 0/31420MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@38.968C soc2@35.562C soc0@35.781C gpu@34.125C tj@38.968C soc1@35.437C VDD_GPU_SOC 2391mW/2616mW VDD_CPU_CV 398mW/692mW VIN_SYS_5V0 3004mW/3210mW
11-20-2024 22:39:55 RAM 2537/62841MB (lfb 10x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@39C soc2@35.656C soc0@35.812C gpu@34.093C tj@39C soc1@35.5C VDD_GPU_SOC 2391mW/2612mW VDD_CPU_CV 398mW/686mW VIN_SYS_5V0 3004mW/3206mW
