UNIX time;Local time;current1;current2
1731789045.65;2024-11-17T00:30:45.650;83;0
1731789045.66;2024-11-17T00:30:45.660;83;0
1731789045.67;2024-11-17T00:30:45.670;83;0
1731789045.68;2024-11-17T00:30:45.680;83;0
1731789045.69;2024-11-17T00:30:45.690;83;0
1731789045.7;2024-11-17T00:30:45.700;83;0
1731789045.71;2024-11-17T00:30:45.710;127;0
1731789045.72;2024-11-17T00:30:45.720;127;0
1731789045.73;2024-11-17T00:30:45.730;127;0
1731789045.74;2024-11-17T00:30:45.740;127;0
1731789045.75;2024-11-17T00:30:45.750;127;0
1731789045.76;2024-11-17T00:30:45.760;127;0
1731789045.77;2024-11-17T00:30:45.770;127;0
1731789045.78;2024-11-17T00:30:45.780;127;0
1731789045.79;2024-11-17T00:30:45.790;127;0
1731789045.8;2024-11-17T00:30:45.800;127;0
1731789045.81;2024-11-17T00:30:45.810;163;0
1731789045.82;2024-11-17T00:30:45.820;163;0
1731789045.83;2024-11-17T00:30:45.830;163;0
1731789045.84;2024-11-17T00:30:45.840;163;0
1731789045.85;2024-11-17T00:30:45.850;163;0
1731789045.86;2024-11-17T00:30:45.860;163;0
1731789045.87;2024-11-17T00:30:45.870;163;0
1731789045.88;2024-11-17T00:30:45.880;163;0
1731789045.89;2024-11-17T00:30:45.890;163;0
1731789045.9;2024-11-17T00:30:45.900;163;0
1731789045.91;2024-11-17T00:30:45.910;162;0
1731789045.92;2024-11-17T00:30:45.920;162;0
1731789045.93;2024-11-17T00:30:45.930;162;0
1731789045.94;2024-11-17T00:30:45.940;162;0
1731789045.95;2024-11-17T00:30:45.950;162;0
1731789045.96;2024-11-17T00:30:45.960;162;0
1731789045.97;2024-11-17T00:30:45.970;162;0
1731789045.98;2024-11-17T00:30:45.980;162;0
1731789045.99;2024-11-17T00:30:45.990;162;0
1731789046;2024-11-17T00:30:46.000;162;0
1731789046.01;2024-11-17T00:30:46.010;114;0
1731789046.02;2024-11-17T00:30:46.020;114;0
1731789046.03;2024-11-17T00:30:46.030;114;0
1731789046.04;2024-11-17T00:30:46.040;114;0
1731789046.05;2024-11-17T00:30:46.050;114;0
1731789046.06;2024-11-17T00:30:46.060;114;0
1731789046.07;2024-11-17T00:30:46.070;114;0
1731789046.08;2024-11-17T00:30:46.080;114;0
1731789046.09;2024-11-17T00:30:46.090;114;0
1731789046.1;2024-11-17T00:30:46.100;114;0
1731789046.11;2024-11-17T00:30:46.110;97;0
1731789046.12;2024-11-17T00:30:46.120;97;0
1731789046.13;2024-11-17T00:30:46.130;97;0
1731789046.14;2024-11-17T00:30:46.140;97;0
1731789046.15;2024-11-17T00:30:46.150;97;0
1731789046.16;2024-11-17T00:30:46.160;97;0
1731789046.17;2024-11-17T00:30:46.170;97;0
1731789046.18;2024-11-17T00:30:46.180;97;0
1731789046.19;2024-11-17T00:30:46.190;97;0
