11-20-2024 22:29:05 RAM 2300/7620MB (lfb 3x4MB) SWAP 0/3810MB (cached 0MB) CPU [18%@1510,14%@1510,12%@1510,19%@1510,100%@1510,0%@1510] GR3D_FREQ 39% cpu@45.093C soc2@43.75C soc0@43.218C gpu@45.437C tj@45.437C soc1@42.875C VDD_IN 5396mW/5467mW VDD_CPU_GPU_CV 1505mW/1598mW VDD_SOC 1547mW/1547mW
11-20-2024 22:29:06 RAM 2304/7620MB (lfb 3x4MB) SWAP 0/3810MB (cached 0MB) CPU [25%@1510,21%@1510,26%@1510,18%@1510,100%@1510,2%@1510] GR3D_FREQ 69% cpu@45.187C soc2@43.937C soc0@43.25C gpu@45.531C tj@45.531C soc1@42.875C VDD_IN 5555mW/5473mW VDD_CPU_GPU_CV 1663mW/1603mW VDD_SOC 1547mW/1547mW
11-20-2024 22:29:07 RAM 2304/7620MB (lfb 3x4MB) SWAP 0/3810MB (cached 0MB) CPU [21%@1510,10%@1510,61%@1510,6%@1510,100%@1510,0%@1510] GR3D_FREQ 14% cpu@45.156C soc2@44C soc0@43.156C gpu@45.187C tj@45.187C soc1@42.875C VDD_IN 5555mW/5478mW VDD_CPU_GPU_CV 1663mW/1606mW VDD_SOC 1547mW/1547mW
11-20-2024 22:29:08 RAM 2304/7620MB (lfb 3x4MB) SWAP 0/3810MB (cached 0MB) CPU [18%@1036,39%@1036,38%@1036,8%@1036,100%@1510,0%@1510] GR3D_FREQ 40% cpu@45.562C soc2@44.062C soc0@43.218C gpu@45.25C tj@45.562C soc1@42.937C VDD_IN 5515mW/5480mW VDD_CPU_GPU_CV 1663mW/1610mW VDD_SOC 1547mW/1547mW
11-20-2024 22:29:09 RAM 2304/7620MB (lfb 3x4MB) SWAP 0/3810MB (cached 0MB) CPU [17%@1036,19%@1036,33%@1036,32%@1036,100%@1510,3%@1510] GR3D_FREQ 69% cpu@45.281C soc2@43.968C soc0@43.25C gpu@45.25C tj@45.281C soc1@43.031C VDD_IN 5555mW/5484mW VDD_CPU_GPU_CV 1663mW/1613mW VDD_SOC 1547mW/1547mW
11-20-2024 22:29:10 RAM 2304/7620MB (lfb 3x4MB) SWAP 0/3810MB (cached 0MB) CPU [12%@1036,13%@1036,25%@1036,36%@1036,100%@1510,13%@1510] GR3D_FREQ 30% cpu@45.375C soc2@44.156C soc0@43.406C gpu@45.375C tj@45.375C soc1@43.156C VDD_IN 5594mW/5490mW VDD_CPU_GPU_CV 1703mW/1617mW VDD_SOC 1547mW/1547mW
11-20-2024 22:29:11 RAM 2277/7620MB (lfb 3x4MB) SWAP 0/3810MB (cached 0MB) CPU [4%@1510,2%@1510,4%@1510,65%@1510,4%@729,1%@729] GR3D_FREQ 7% cpu@45.093C soc2@43.968C soc0@43.531C gpu@45.593C tj@45.593C soc1@43C VDD_IN 4665mW/5449mW VDD_CPU_GPU_CV 995mW/1586mW VDD_SOC 1393mW/1539mW
11-20-2024 22:29:12 RAM 2277/7620MB (lfb 3x4MB) SWAP 0/3810MB (cached 0MB) CPU [3%@1344,3%@1344,2%@1344,63%@1344,0%@729,1%@729] GR3D_FREQ 11% cpu@44.906C soc2@44C soc0@43.218C gpu@45.656C tj@45.656C soc1@42.968C VDD_IN 4585mW/5408mW VDD_CPU_GPU_CV 955mW/1556mW VDD_SOC 1355mW/1531mW
11-20-2024 22:29:13 RAM 2277/7620MB (lfb 3x4MB) SWAP 0/3810MB (cached 0MB) CPU [3%@1267,9%@1267,0%@1267,57%@1267,0%@729,1%@729] GR3D_FREQ 15% cpu@44.968C soc2@43.937C soc0@43.312C gpu@45.093C tj@45.093C soc1@43.062C VDD_IN 4585mW/5370mW VDD_CPU_GPU_CV 955mW/1529mW VDD_SOC 1355mW/1523mW
11-20-2024 22:29:14 RAM 2277/7620MB (lfb 3x4MB) SWAP 0/3810MB (cached 0MB) CPU [16%@1510,39%@1510,3%@1510,18%@1510,1%@729,2%@729] GR3D_FREQ 26% cpu@44.968C soc2@43.875C soc0@43.406C gpu@45.25C tj@45.25C soc1@43.093C VDD_IN 4625mW/5338mW VDD_CPU_GPU_CV 955mW/1504mW VDD_SOC 1353mW/1515mW
