11-20-2024 22:29:32 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [7%@729,3%@729,15%@729,3%@729,3%@729,1%@729] GR3D_FREQ 14% cpu@45.312C soc2@44.218C soc0@43.812C gpu@45.812C tj@45.812C soc1@43.406C VDD_IN 4400mW/5603mW VDD_CPU_GPU_CV 760mW/1588mW VDD_SOC 1360mW/1577mW
11-20-2024 22:29:33 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [4%@1510,3%@729,10%@729,2%@729,8%@729,1%@729] GR3D_FREQ 7% cpu@45.531C soc2@44.312C soc0@43.718C gpu@45.781C tj@45.781C soc1@43.375C VDD_IN 4326mW/5518mW VDD_CPU_GPU_CV 721mW/1531mW VDD_SOC 1362mW/1563mW
11-20-2024 22:29:34 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [3%@729,0%@729,4%@729,0%@729,4%@729,16%@729] GR3D_FREQ 7% cpu@45.156C soc2@44.25C soc0@43.812C gpu@45.531C tj@45.531C soc1@43.343C VDD_IN 4326mW/5444mW VDD_CPU_GPU_CV 720mW/1480mW VDD_SOC 1362mW/1550mW
11-20-2024 22:29:35 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [4%@729,1%@729,0%@729,1%@729,5%@729,15%@729] GR3D_FREQ 7% cpu@45.187C soc2@44.343C soc0@43.75C gpu@45.5C tj@45.5C soc1@43.5C VDD_IN 4286mW/5376mW VDD_CPU_GPU_CV 720mW/1435mW VDD_SOC 1362mW/1539mW
11-20-2024 22:29:36 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [11%@729,4%@729,14%@729,7%@729,6%@729,2%@729] GR3D_FREQ 8% cpu@45.375C soc2@44.312C soc0@43.843C gpu@45.468C tj@45.468C soc1@43.25C VDD_IN 4360mW/5319mW VDD_CPU_GPU_CV 760mW/1398mW VDD_SOC 1360mW/1529mW
11-20-2024 22:29:37 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [10%@729,12%@729,4%@729,4%@729,0%@729,1%@729] GR3D_FREQ 7% cpu@45.343C soc2@44.312C soc0@43.781C gpu@45.562C tj@45.562C soc1@43.375C VDD_IN 4366mW/5269mW VDD_CPU_GPU_CV 720mW/1362mW VDD_SOC 1362mW/1520mW
11-20-2024 22:29:38 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [8%@1510,6%@1510,13%@1510,5%@1510,1%@729,1%@729] GR3D_FREQ 7% cpu@45.562C soc2@44.375C soc0@43.718C gpu@45.906C tj@45.906C soc1@43.375C VDD_IN 4407mW/5226mW VDD_CPU_GPU_CV 720mW/1330mW VDD_SOC 1400mW/1514mW
11-20-2024 22:29:39 RAM 2293/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [12%@1510,17%@1510,11%@1510,8%@1510,11%@1510,10%@1510] GR3D_FREQ 7% cpu@45.562C soc2@44.375C soc0@43.812C gpu@45.906C tj@45.906C soc1@43.5C VDD_IN 4712mW/5201mW VDD_CPU_GPU_CV 996mW/1314mW VDD_SOC 1397mW/1509mW
11-20-2024 22:29:40 RAM 2302/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [19%@1510,44%@1510,18%@1510,20%@1510,69%@1510,3%@1510] GR3D_FREQ 68% cpu@45.75C soc2@44.531C soc0@43.906C gpu@46.062C tj@46.062C soc1@43.656C VDD_IN 5594mW/5219mW VDD_CPU_GPU_CV 1626mW/1328mW VDD_SOC 1587mW/1512mW
11-20-2024 22:29:41 RAM 2301/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [22%@1510,19%@1510,11%@1510,16%@1510,100%@1510,2%@1510] GR3D_FREQ 48% cpu@46.062C soc2@44.593C soc0@43.875C gpu@45.781C tj@46.062C soc1@43.531C VDD_IN 5634mW/5237mW VDD_CPU_GPU_CV 1663mW/1343mW VDD_SOC 1587mW/1516mW
11-20-2024 22:29:42 RAM 2278/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [11%@729,13%@729,8%@729,14%@729,36%@729,10%@729] GR3D_FREQ 14% cpu@45.25C soc2@44.468C soc0@43.875C gpu@45.75C tj@45.75C soc1@43.562C VDD_IN 4752mW/5217mW VDD_CPU_GPU_CV 956mW/1327mW VDD_SOC 1435mW/1512mW
11-20-2024 22:29:43 RAM 2278/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [7%@1510,3%@1510,1%@1510,7%@1510,1%@729,10%@729] GR3D_FREQ 7% cpu@45.281C soc2@44.375C soc0@43.781C gpu@45.718C tj@45.718C soc1@43.656C VDD_IN 4407mW/5185mW VDD_CPU_GPU_CV 760mW/1304mW VDD_SOC 1400mW/1508mW
11-20-2024 22:29:44 RAM 2278/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [5%@729,6%@729,2%@729,8%@729,1%@729,0%@729] GR3D_FREQ 9% cpu@45.437C soc2@44.375C soc0@43.937C gpu@46.062C tj@46.062C soc1@43.75C VDD_IN 4366mW/5153mW VDD_CPU_GPU_CV 721mW/1282mW VDD_SOC 1362mW/1502mW
11-20-2024 22:29:45 RAM 2278/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [9%@729,8%@729,10%@729,3%@729,0%@729,0%@729] GR3D_FREQ 7% cpu@45.656C soc2@44.406C soc0@44C gpu@45.5C tj@45.656C soc1@43.406C VDD_IN 4366mW/5124mW VDD_CPU_GPU_CV 760mW/1262mW VDD_SOC 1362mW/1497mW
11-20-2024 22:29:46 RAM 2278/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [9%@1510,3%@1510,11%@1510,12%@1510,0%@729,0%@729] GR3D_FREQ 10% cpu@45.281C soc2@44.5C soc0@43.843C gpu@45.718C tj@45.718C soc1@43.406C VDD_IN 4407mW/5098mW VDD_CPU_GPU_CV 760mW/1244mW VDD_SOC 1362mW/1492mW
11-20-2024 22:29:47 RAM 2286/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [16%@1510,18%@1510,18%@1510,16%@1510,7%@1510,8%@1510] GR3D_FREQ 7% cpu@45.781C soc2@44.437C soc0@43.875C gpu@45.75C tj@45.781C soc1@43.562C VDD_IN 4720mW/5085mW VDD_CPU_GPU_CV 1038mW/1237mW VDD_SOC 1397mW/1489mW
11-20-2024 22:29:48 RAM 2299/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [20%@1510,11%@1510,14%@1510,100%@1510,2%@729,5%@729] GR3D_FREQ 48% cpu@45.625C soc2@44.562C soc0@43.937C gpu@45.843C tj@45.843C soc1@43.718C VDD_IN 5317mW/5093mW VDD_CPU_GPU_CV 1465mW/1245mW VDD_SOC 1547mW/1491mW
11-20-2024 22:29:49 RAM 2299/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [15%@1510,9%@1510,13%@1510,100%@1510,8%@729,2%@729] GR3D_FREQ 21% cpu@45.718C soc2@44.625C soc0@44.031C gpu@45.875C tj@45.875C soc1@43.5C VDD_IN 5396mW/5103mW VDD_CPU_GPU_CV 1545mW/1254mW VDD_SOC 1545mW/1492mW
11-20-2024 22:29:50 RAM 2299/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [24%@1510,14%@1510,14%@1510,100%@1510,2%@729,2%@729] GR3D_FREQ 38% cpu@46.125C soc2@44.656C soc0@43.906C gpu@46C tj@46.125C soc1@43.562C VDD_IN 5396mW/5112mW VDD_CPU_GPU_CV 1545mW/1264mW VDD_SOC 1545mW/1494mW
11-20-2024 22:29:51 RAM 2278/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [22%@1510,18%@1510,11%@1510,84%@1510,1%@729,0%@729] GR3D_FREQ 9% cpu@45.5C soc2@44.75C soc0@43.937C gpu@45.875C tj@45.875C soc1@43.718C VDD_IN 5166mW/5114mW VDD_CPU_GPU_CV 1309mW/1265mW VDD_SOC 1510mW/1495mW
11-20-2024 22:29:52 RAM 2272/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [8%@729,5%@729,2%@729,0%@729,15%@729,4%@729] GR3D_FREQ 7% cpu@45.468C soc2@44.5C soc0@44C gpu@45.687C tj@45.687C soc1@43.718C VDD_IN 4447mW/5094mW VDD_CPU_GPU_CV 800mW/1251mW VDD_SOC 1400mW/1492mW
11-20-2024 22:29:53 RAM 2273/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [15%@1420,13%@1420,12%@1420,27%@1420,17%@729,19%@729] GR3D_FREQ 25% cpu@45.875C soc2@44.562C soc0@44.031C gpu@45.812C tj@45.875C soc1@43.625C VDD_IN 4936mW/5090mW VDD_CPU_GPU_CV 1152mW/1248mW VDD_SOC 1433mW/1490mW
11-20-2024 22:29:54 RAM 2273/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [2%@1510,1%@1510,1%@1510,83%@1510,0%@729,0%@729] GR3D_FREQ 10% cpu@45.656C soc2@44.531C soc0@43.937C gpu@45.968C tj@45.968C soc1@43.562C VDD_IN 4761mW/5080mW VDD_CPU_GPU_CV 1148mW/1246mW VDD_SOC 1468mW/1490mW
11-20-2024 22:29:55 RAM 2274/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [4%@1510,5%@1510,44%@1510,42%@1510,10%@729,8%@729] GR3D_FREQ 7% cpu@46.062C soc2@44.718C soc0@43.843C gpu@46.062C tj@46.062C soc1@43.718C VDD_IN 4880mW/5075mW VDD_CPU_GPU_CV 1267mW/1246mW VDD_SOC 1468mW/1489mW
11-20-2024 22:29:56 RAM 2274/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [10%@729,13%@729,25%@729,5%@729,0%@729,1%@729] GR3D_FREQ 9% cpu@45.531C soc2@44.468C soc0@43.906C gpu@45.906C tj@45.906C soc1@43.625C VDD_IN 4480mW/5059mW VDD_CPU_GPU_CV 838mW/1235mW VDD_SOC 1397mW/1487mW
11-20-2024 22:29:57 RAM 2274/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [21%@1510,22%@1510,13%@1510,1%@1510,0%@729,1%@729] GR3D_FREQ 8% cpu@45.5C soc2@44.562C soc0@44.031C gpu@46C tj@46C soc1@43.812C VDD_IN 4440mW/5043mW VDD_CPU_GPU_CV 798mW/1224mW VDD_SOC 1360mW/1483mW
11-20-2024 22:29:58 RAM 2278/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [27%@960,20%@960,23%@960,13%@960,11%@883,18%@883] GR3D_FREQ 92% cpu@45.875C soc2@44.562C soc0@43.968C gpu@45.781C tj@45.875C soc1@43.562C VDD_IN 4864mW/5039mW VDD_CPU_GPU_CV 1035mW/1220mW VDD_SOC 1435mW/1482mW
11-20-2024 22:29:59 RAM 2275/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [35%@1267,41%@1267,45%@1267,29%@1267,33%@806,37%@806] GR3D_FREQ 65% cpu@45.687C soc2@44.656C soc0@44C gpu@46.093C tj@46.093C soc1@43.687C VDD_IN 5325mW/5046mW VDD_CPU_GPU_CV 1388mW/1224mW VDD_SOC 1470mW/1482mW
11-20-2024 22:30:00 RAM 2276/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [31%@1510,42%@1510,43%@1510,27%@1510,45%@729,27%@729] GR3D_FREQ 36% cpu@45.906C soc2@44.75C soc0@44.062C gpu@46.218C tj@46.218C soc1@43.781C VDD_IN 5515mW/5057mW VDD_CPU_GPU_CV 1545mW/1231mW VDD_SOC 1547mW/1483mW
11-20-2024 22:30:01 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [44%@1510,33%@1510,15%@1510,15%@1510,19%@729,11%@729] GR3D_FREQ 11% cpu@45.843C soc2@44.718C soc0@44.093C gpu@46.187C tj@46.187C soc1@43.656C VDD_IN 5039mW/5057mW VDD_CPU_GPU_CV 1307mW/1233mW VDD_SOC 1507mW/1484mW
11-20-2024 22:30:02 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [43%@1510,24%@1510,22%@1510,24%@1510,19%@729,20%@729] GR3D_FREQ 27% cpu@46.093C soc2@44.687C soc0@44.031C gpu@45.906C tj@46.093C soc1@43.75C VDD_IN 4896mW/5053mW VDD_CPU_GPU_CV 1112mW/1230mW VDD_SOC 1433mW/1483mW
11-20-2024 22:30:03 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [19%@729,27%@729,10%@729,9%@729,22%@729,16%@729] GR3D_FREQ 29% cpu@45.718C soc2@44.687C soc0@44.031C gpu@45.875C tj@45.875C soc1@43.718C VDD_IN 4689mW/5045mW VDD_CPU_GPU_CV 953mW/1224mW VDD_SOC 1391mW/1481mW
