Inference,Time (s),FPS
1,0.02117609977722168,47.223049122372466
2,0.020885944366455078,47.879089518504145
3,0.0208432674407959,47.97712272514098
4,0.020859241485595703,47.94038175791519
5,0.014087915420532227,70.9828225219584
6,0.013164281845092773,75.96312596214797
7,0.01313638687133789,76.12443282877781
8,0.013167858123779297,75.94249502082202
9,0.013156414031982422,76.00855351382697
10,0.013159751892089844,75.98927458511487
11,0.01317596435546875,75.89577301679212
12,0.01319265365600586,75.79976144865725
13,0.013361454010009766,74.84215409871167
14,0.01325845718383789,75.42355691422406
15,0.013223886489868164,75.62073379608762
16,0.013205528259277344,75.72586119737127
17,0.013180732727050781,75.86831633022213
18,0.01322031021118164,75.64119026149685
19,0.013202428817749023,75.7436388261851
20,0.01316070556640625,75.98376811594203
21,0.013177633285522461,75.88616091621284
22,0.013150215148925781,76.0443832040032
23,0.013164520263671875,75.96175021732832
24,0.013150215148925781,76.0443832040032
25,0.01313924789428711,76.10785701324623
26,0.013119697570800781,76.22126917205786
27,0.013120651245117188,76.21572903038232
28,0.013132810592651367,76.14516275438883
29,0.013317346572875977,75.0900334783465
30,0.013288497924804688,75.25305009329698
31,0.013227701187133789,75.59892575836773
32,0.013187885284423828,75.82716852876307
33,0.013173580169677734,75.90950881384153
34,0.013150453567504883,76.04300451438621
35,0.013167619705200195,75.94387006826123
36,0.013171672821044922,75.9205010317489
37,0.013170719146728516,75.92599833460048
38,0.013174295425415039,75.90538755270825
39,0.013158559799194336,75.99615879400626
40,0.013150930404663086,76.0402472851212
41,0.013141393661499023,76.09542988806038
42,0.013215303421020508,75.66984791354706
43,0.013184785842895508,75.8449937614148
44,0.01317453384399414,75.90401389844004
45,0.013309717178344727,75.13307657859382
46,0.013299942016601562,75.18829771977629
47,0.013203144073486328,75.73953555563581
48,0.013180017471313477,75.87243356668657
49,0.013165712356567383,75.9548722406331
50,0.013175725936889648,75.89714637279916
51,0.01317143440246582,75.92187528283102
52,0.013166427612304688,75.95074605244096
53,0.013172149658203125,75.91775267883
54,0.013189077377319336,75.8203149008478
55,0.013145923614501953,76.06920816859517
56,0.013198375701904297,75.76689909317533
57,0.013176679611206055,75.89165324696474
58,0.013179779052734375,75.87380607814761
59,0.013170242309570312,75.92874728457639
60,0.013179302215576172,75.87655125004522
61,0.013361930847167969,74.83948326315038
62,0.013287067413330078,75.2611519827741
63,0.013194799423217773,75.78743472525883
64,0.013216495513916016,75.66302269365372
65,0.013174295425415039,75.90538755270825
