UNIX time;Local time;current1;current2
1731704658.8;2024-11-16T01:04:18.800;350;0
1731704658.81;2024-11-16T01:04:18.810;350;0
1731704658.82;2024-11-16T01:04:18.820;350;0
1731704658.83;2024-11-16T01:04:18.830;350;0
1731704658.84;2024-11-16T01:04:18.840;350;0
1731704658.85;2024-11-16T01:04:18.850;350;0
1731704658.86;2024-11-16T01:04:18.860;350;0
1731704658.87;2024-11-16T01:04:18.870;347;0
1731704658.88;2024-11-16T01:04:18.880;347;0
1731704658.89;2024-11-16T01:04:18.890;347;0
1731704658.9;2024-11-16T01:04:18.900;347;0
1731704658.91;2024-11-16T01:04:18.910;347;0
1731704658.92;2024-11-16T01:04:18.920;347;0
1731704658.93;2024-11-16T01:04:18.930;347;0
1731704658.94;2024-11-16T01:04:18.940;347;0
1731704658.95;2024-11-16T01:04:18.950;347;0
1731704658.96;2024-11-16T01:04:18.960;347;0
1731704658.97;2024-11-16T01:04:18.970;341;0
1731704658.98;2024-11-16T01:04:18.980;341;0
1731704658.99;2024-11-16T01:04:18.990;341;0
1731704659;2024-11-16T01:04:19.000;341;0
1731704659.01;2024-11-16T01:04:19.010;341;0
1731704659.02;2024-11-16T01:04:19.020;341;0
1731704659.03;2024-11-16T01:04:19.030;341;0
1731704659.04;2024-11-16T01:04:19.040;341;0
1731704659.05;2024-11-16T01:04:19.050;341;0
1731704659.06;2024-11-16T01:04:19.060;341;0
1731704659.07;2024-11-16T01:04:19.070;348;0
1731704659.08;2024-11-16T01:04:19.080;348;0
1731704659.09;2024-11-16T01:04:19.090;348;0
1731704659.1;2024-11-16T01:04:19.100;348;0
1731704659.11;2024-11-16T01:04:19.110;348;0
1731704659.12;2024-11-16T01:04:19.120;348;0
1731704659.13;2024-11-16T01:04:19.130;348;0
1731704659.14;2024-11-16T01:04:19.140;348;0
1731704659.15;2024-11-16T01:04:19.150;348;0
1731704659.16;2024-11-16T01:04:19.160;348;0
1731704659.17;2024-11-16T01:04:19.170;345;0
1731704659.18;2024-11-16T01:04:19.180;345;0
1731704659.19;2024-11-16T01:04:19.190;345;0
1731704659.2;2024-11-16T01:04:19.200;345;0
1731704659.21;2024-11-16T01:04:19.210;345;0
1731704659.22;2024-11-16T01:04:19.220;345;0
1731704659.23;2024-11-16T01:04:19.230;345;0
1731704659.24;2024-11-16T01:04:19.240;345;0
1731704659.25;2024-11-16T01:04:19.250;345;0
1731704659.26;2024-11-16T01:04:19.260;345;0
1731704659.27;2024-11-16T01:04:19.270;345;0
1731704659.28;2024-11-16T01:04:19.280;345;0
1731704659.29;2024-11-16T01:04:19.290;345;0
1731704659.3;2024-11-16T01:04:19.300;345;0
1731704659.31;2024-11-16T01:04:19.310;345;0
1731704659.32;2024-11-16T01:04:19.320;345;0
1731704659.33;2024-11-16T01:04:19.330;345;0
1731704659.34;2024-11-16T01:04:19.340;345;0
1731704659.35;2024-11-16T01:04:19.350;345;0
1731704659.36;2024-11-16T01:04:19.360;345;0
1731704659.37;2024-11-16T01:04:19.370;354;0
1731704659.38;2024-11-16T01:04:19.380;354;0
1731704659.39;2024-11-16T01:04:19.390;354;0
1731704659.4;2024-11-16T01:04:19.400;354;0
1731704659.41;2024-11-16T01:04:19.410;354;0
1731704659.42;2024-11-16T01:04:19.420;354;0
1731704659.43;2024-11-16T01:04:19.430;354;0
1731704659.44;2024-11-16T01:04:19.440;354;0
1731704659.45;2024-11-16T01:04:19.450;354;0
1731704659.46;2024-11-16T01:04:19.460;354;0
1731704659.47;2024-11-16T01:04:19.470;338;0
1731704659.48;2024-11-16T01:04:19.480;338;0
1731704659.49;2024-11-16T01:04:19.490;338;0
1731704659.5;2024-11-16T01:04:19.500;338;0
1731704659.51;2024-11-16T01:04:19.510;338;0
1731704659.52;2024-11-16T01:04:19.520;338;0
1731704659.53;2024-11-16T01:04:19.530;338;0
1731704659.54;2024-11-16T01:04:19.540;338;0
1731704659.55;2024-11-16T01:04:19.550;338;0
1731704659.56;2024-11-16T01:04:19.560;338;0
1731704659.57;2024-11-16T01:04:19.570;348;0
1731704659.58;2024-11-16T01:04:19.580;348;0
1731704659.59;2024-11-16T01:04:19.590;348;0
1731704659.6;2024-11-16T01:04:19.600;348;0
1731704659.61;2024-11-16T01:04:19.610;348;0
1731704659.62;2024-11-16T01:04:19.620;348;0
1731704659.63;2024-11-16T01:04:19.630;348;0
1731704659.64;2024-11-16T01:04:19.640;348;0
1731704659.65;2024-11-16T01:04:19.650;348;0
1731704659.66;2024-11-16T01:04:19.660;348;0
1731704659.67;2024-11-16T01:04:19.670;352;0
1731704659.68;2024-11-16T01:04:19.680;352;0
1731704659.69;2024-11-16T01:04:19.690;352;0
1731704659.7;2024-11-16T01:04:19.700;352;0
1731704659.71;2024-11-16T01:04:19.710;352;0
1731704659.72;2024-11-16T01:04:19.720;352;0
1731704659.73;2024-11-16T01:04:19.730;352;0
1731704659.74;2024-11-16T01:04:19.740;352;0
1731704659.75;2024-11-16T01:04:19.750;352;0
1731704659.76;2024-11-16T01:04:19.760;352;0
1731704659.77;2024-11-16T01:04:19.770;346;0
1731704659.78;2024-11-16T01:04:19.780;346;0
1731704659.79;2024-11-16T01:04:19.790;346;0
1731704659.8;2024-11-16T01:04:19.800;346;0
1731704659.81;2024-11-16T01:04:19.810;346;0
1731704659.82;2024-11-16T01:04:19.820;346;0
1731704659.83;2024-11-16T01:04:19.830;346;0
1731704659.84;2024-11-16T01:04:19.840;346;0
1731704659.85;2024-11-16T01:04:19.850;346;0
1731704659.86;2024-11-16T01:04:19.860;346;0
1731704659.87;2024-11-16T01:04:19.870;373;0
1731704659.88;2024-11-16T01:04:19.880;373;0
1731704659.89;2024-11-16T01:04:19.890;373;0
1731704659.9;2024-11-16T01:04:19.900;373;0
1731704659.91;2024-11-16T01:04:19.910;373;0
1731704659.92;2024-11-16T01:04:19.920;373;0
1731704659.93;2024-11-16T01:04:19.930;373;0
1731704659.94;2024-11-16T01:04:19.940;373;0
1731704659.95;2024-11-16T01:04:19.950;373;0
1731704659.96;2024-11-16T01:04:19.960;373;0
1731704659.97;2024-11-16T01:04:19.970;339;0
1731704659.98;2024-11-16T01:04:19.980;339;0
1731704659.99;2024-11-16T01:04:19.990;339;0
1731704660;2024-11-16T01:04:20.000;339;0
1731704660.01;2024-11-16T01:04:20.010;339;0
1731704660.02;2024-11-16T01:04:20.020;339;0
1731704660.03;2024-11-16T01:04:20.030;339;0
1731704660.04;2024-11-16T01:04:20.040;339;0
1731704660.05;2024-11-16T01:04:20.050;339;0
1731704660.06;2024-11-16T01:04:20.060;339;0
1731704660.07;2024-11-16T01:04:20.070;343;0
1731704660.08;2024-11-16T01:04:20.080;343;0
1731704660.09;2024-11-16T01:04:20.090;343;0
1731704660.1;2024-11-16T01:04:20.100;343;0
1731704660.11;2024-11-16T01:04:20.110;343;0
1731704660.12;2024-11-16T01:04:20.120;343;0
1731704660.13;2024-11-16T01:04:20.130;343;0
1731704660.14;2024-11-16T01:04:20.140;343;0
1731704660.15;2024-11-16T01:04:20.150;343;0
1731704660.16;2024-11-16T01:04:20.160;343;0
1731704660.17;2024-11-16T01:04:20.170;366;0
1731704660.18;2024-11-16T01:04:20.180;366;0
1731704660.19;2024-11-16T01:04:20.190;366;0
1731704660.2;2024-11-16T01:04:20.200;366;0
1731704660.21;2024-11-16T01:04:20.210;366;0
1731704660.22;2024-11-16T01:04:20.220;366;0
1731704660.23;2024-11-16T01:04:20.230;366;0
1731704660.24;2024-11-16T01:04:20.240;366;0
1731704660.25;2024-11-16T01:04:20.250;366;0
1731704660.26;2024-11-16T01:04:20.260;366;0
1731704660.27;2024-11-16T01:04:20.270;356;0
1731704660.28;2024-11-16T01:04:20.280;356;0
1731704660.29;2024-11-16T01:04:20.290;356;0
1731704660.3;2024-11-16T01:04:20.300;356;0
1731704660.31;2024-11-16T01:04:20.310;356;0
1731704660.32;2024-11-16T01:04:20.320;356;0
1731704660.33;2024-11-16T01:04:20.330;356;0
1731704660.34;2024-11-16T01:04:20.340;356;0
1731704660.35;2024-11-16T01:04:20.350;356;0
1731704660.36;2024-11-16T01:04:20.360;356;0
1731704660.37;2024-11-16T01:04:20.370;357;0
1731704660.38;2024-11-16T01:04:20.380;357;0
1731704660.39;2024-11-16T01:04:20.390;357;0
1731704660.4;2024-11-16T01:04:20.400;357;0
1731704660.41;2024-11-16T01:04:20.410;357;0
1731704660.42;2024-11-16T01:04:20.420;357;0
1731704660.43;2024-11-16T01:04:20.430;357;0
1731704660.44;2024-11-16T01:04:20.440;357;0
1731704660.45;2024-11-16T01:04:20.450;357;0
1731704660.46;2024-11-16T01:04:20.460;357;0
1731704660.47;2024-11-16T01:04:20.470;342;0
1731704660.48;2024-11-16T01:04:20.480;342;0
1731704660.49;2024-11-16T01:04:20.490;342;0
1731704660.5;2024-11-16T01:04:20.500;342;0
1731704660.51;2024-11-16T01:04:20.510;342;0
1731704660.52;2024-11-16T01:04:20.520;342;0
1731704660.53;2024-11-16T01:04:20.530;342;0
1731704660.54;2024-11-16T01:04:20.540;342;0
1731704660.55;2024-11-16T01:04:20.550;342;0
1731704660.56;2024-11-16T01:04:20.560;342;0
1731704660.57;2024-11-16T01:04:20.570;342;0
1731704660.58;2024-11-16T01:04:20.580;348;0
1731704660.59;2024-11-16T01:04:20.590;348;0
1731704660.6;2024-11-16T01:04:20.600;348;0
1731704660.61;2024-11-16T01:04:20.610;348;0
1731704660.62;2024-11-16T01:04:20.620;348;0
1731704660.63;2024-11-16T01:04:20.630;348;0
1731704660.64;2024-11-16T01:04:20.640;348;0
1731704660.65;2024-11-16T01:04:20.650;348;0
1731704660.66;2024-11-16T01:04:20.660;348;0
1731704660.67;2024-11-16T01:04:20.670;348;0
1731704660.68;2024-11-16T01:04:20.680;348;0
1731704660.69;2024-11-16T01:04:20.690;348;0
1731704660.7;2024-11-16T01:04:20.700;348;0
1731704660.71;2024-11-16T01:04:20.710;348;0
1731704660.72;2024-11-16T01:04:20.720;348;0
1731704660.73;2024-11-16T01:04:20.730;348;0
1731704660.74;2024-11-16T01:04:20.740;348;0
1731704660.75;2024-11-16T01:04:20.750;348;0
1731704660.76;2024-11-16T01:04:20.760;348;0
1731704660.77;2024-11-16T01:04:20.770;338;0
1731704660.78;2024-11-16T01:04:20.780;338;0
1731704660.79;2024-11-16T01:04:20.790;338;0
1731704660.8;2024-11-16T01:04:20.800;338;0
1731704660.81;2024-11-16T01:04:20.810;338;0
1731704660.82;2024-11-16T01:04:20.820;338;0
1731704660.83;2024-11-16T01:04:20.830;338;0
1731704660.84;2024-11-16T01:04:20.840;338;0
1731704660.85;2024-11-16T01:04:20.850;338;0
1731704660.86;2024-11-16T01:04:20.860;338;0
1731704660.87;2024-11-16T01:04:20.870;351;0
1731704660.88;2024-11-16T01:04:20.880;351;0
1731704660.89;2024-11-16T01:04:20.890;351;0
1731704660.9;2024-11-16T01:04:20.900;351;0
1731704660.91;2024-11-16T01:04:20.910;351;0
1731704660.92;2024-11-16T01:04:20.920;351;0
1731704660.93;2024-11-16T01:04:20.930;351;0
1731704660.94;2024-11-16T01:04:20.940;351;0
1731704660.95;2024-11-16T01:04:20.950;351;0
1731704660.96;2024-11-16T01:04:20.960;351;0
1731704660.97;2024-11-16T01:04:20.970;353;0
1731704660.98;2024-11-16T01:04:20.980;353;0
1731704660.99;2024-11-16T01:04:20.990;353;0
1731704661;2024-11-16T01:04:21.000;353;0
1731704661.01;2024-11-16T01:04:21.010;353;0
1731704661.02;2024-11-16T01:04:21.020;353;0
1731704661.03;2024-11-16T01:04:21.030;353;0
1731704661.04;2024-11-16T01:04:21.040;353;0
1731704661.05;2024-11-16T01:04:21.050;353;0
1731704661.06;2024-11-16T01:04:21.060;353;0
1731704661.07;2024-11-16T01:04:21.070;341;0
1731704661.08;2024-11-16T01:04:21.080;341;0
1731704661.09;2024-11-16T01:04:21.090;341;0
1731704661.1;2024-11-16T01:04:21.100;341;0
1731704661.11;2024-11-16T01:04:21.110;341;0
1731704661.12;2024-11-16T01:04:21.120;341;0
1731704661.13;2024-11-16T01:04:21.130;341;0
1731704661.14;2024-11-16T01:04:21.140;341;0
1731704661.15;2024-11-16T01:04:21.150;341;0
1731704661.16;2024-11-16T01:04:21.160;341;0
1731704661.17;2024-11-16T01:04:21.170;346;0
1731704661.18;2024-11-16T01:04:21.180;346;0
1731704661.19;2024-11-16T01:04:21.190;346;0
1731704661.2;2024-11-16T01:04:21.200;346;0
1731704661.21;2024-11-16T01:04:21.210;346;0
1731704661.22;2024-11-16T01:04:21.220;346;0
1731704661.23;2024-11-16T01:04:21.230;346;0
1731704661.24;2024-11-16T01:04:21.240;346;0
1731704661.25;2024-11-16T01:04:21.250;346;0
1731704661.26;2024-11-16T01:04:21.260;346;0
1731704661.27;2024-11-16T01:04:21.270;347;0
1731704661.28;2024-11-16T01:04:21.280;347;0
1731704661.29;2024-11-16T01:04:21.290;347;0
1731704661.3;2024-11-16T01:04:21.300;347;0
1731704661.31;2024-11-16T01:04:21.310;347;0
1731704661.32;2024-11-16T01:04:21.320;347;0
1731704661.33;2024-11-16T01:04:21.330;347;0
1731704661.34;2024-11-16T01:04:21.340;347;0
1731704661.35;2024-11-16T01:04:21.350;347;0
1731704661.36;2024-11-16T01:04:21.360;347;0
1731704661.37;2024-11-16T01:04:21.370;346;0
1731704661.38;2024-11-16T01:04:21.380;346;0
1731704661.39;2024-11-16T01:04:21.390;346;0
1731704661.4;2024-11-16T01:04:21.400;346;0
1731704661.41;2024-11-16T01:04:21.410;346;0
1731704661.42;2024-11-16T01:04:21.420;346;0
1731704661.43;2024-11-16T01:04:21.430;346;0
1731704661.44;2024-11-16T01:04:21.440;346;0
1731704661.45;2024-11-16T01:04:21.450;346;0
1731704661.46;2024-11-16T01:04:21.460;346;0
1731704661.47;2024-11-16T01:04:21.470;347;0
1731704661.48;2024-11-16T01:04:21.480;347;0
1731704661.49;2024-11-16T01:04:21.490;347;0
1731704661.5;2024-11-16T01:04:21.500;347;0
1731704661.51;2024-11-16T01:04:21.510;347;0
1731704661.52;2024-11-16T01:04:21.520;347;0
1731704661.53;2024-11-16T01:04:21.530;347;0
1731704661.54;2024-11-16T01:04:21.540;347;0
1731704661.55;2024-11-16T01:04:21.550;347;0
1731704661.56;2024-11-16T01:04:21.560;347;0
1731704661.57;2024-11-16T01:04:21.570;345;0
1731704661.58;2024-11-16T01:04:21.580;345;0
1731704661.59;2024-11-16T01:04:21.590;345;0
1731704661.6;2024-11-16T01:04:21.600;345;0
1731704661.61;2024-11-16T01:04:21.610;345;0
1731704661.62;2024-11-16T01:04:21.620;345;0
1731704661.63;2024-11-16T01:04:21.630;345;0
1731704661.64;2024-11-16T01:04:21.640;345;0
1731704661.65;2024-11-16T01:04:21.650;345;0
1731704661.66;2024-11-16T01:04:21.660;345;0
1731704661.67;2024-11-16T01:04:21.670;344;0
1731704661.68;2024-11-16T01:04:21.680;344;0
1731704661.69;2024-11-16T01:04:21.690;344;0
1731704661.7;2024-11-16T01:04:21.700;344;0
1731704661.71;2024-11-16T01:04:21.710;344;0
1731704661.72;2024-11-16T01:04:21.720;344;0
1731704661.73;2024-11-16T01:04:21.730;344;0
1731704661.74;2024-11-16T01:04:21.740;344;0
1731704661.75;2024-11-16T01:04:21.750;344;0
1731704661.76;2024-11-16T01:04:21.760;344;0
1731704661.77;2024-11-16T01:04:21.770;349;0
1731704661.78;2024-11-16T01:04:21.780;349;0
1731704661.79;2024-11-16T01:04:21.790;349;0
1731704661.8;2024-11-16T01:04:21.800;349;0
1731704661.81;2024-11-16T01:04:21.810;349;0
1731704661.82;2024-11-16T01:04:21.820;349;0
1731704661.83;2024-11-16T01:04:21.830;349;0
1731704661.84;2024-11-16T01:04:21.840;349;0
1731704661.85;2024-11-16T01:04:21.850;349;0
1731704661.86;2024-11-16T01:04:21.860;349;0
1731704661.87;2024-11-16T01:04:21.870;345;0
1731704661.88;2024-11-16T01:04:21.880;345;0
1731704661.89;2024-11-16T01:04:21.890;345;0
1731704661.9;2024-11-16T01:04:21.900;345;0
1731704661.91;2024-11-16T01:04:21.910;345;0
1731704661.92;2024-11-16T01:04:21.920;345;0
1731704661.93;2024-11-16T01:04:21.930;345;0
1731704661.94;2024-11-16T01:04:21.940;345;0
1731704661.95;2024-11-16T01:04:21.950;345;0
1731704661.96;2024-11-16T01:04:21.960;345;0
1731704661.97;2024-11-16T01:04:21.970;344;0
1731704661.98;2024-11-16T01:04:21.980;344;0
1731704661.99;2024-11-16T01:04:21.990;344;0
1731704662;2024-11-16T01:04:22.000;344;0
1731704662.01;2024-11-16T01:04:22.010;344;0
1731704662.02;2024-11-16T01:04:22.020;344;0
1731704662.03;2024-11-16T01:04:22.030;344;0
1731704662.04;2024-11-16T01:04:22.040;344;0
1731704662.05;2024-11-16T01:04:22.050;344;0
1731704662.06;2024-11-16T01:04:22.060;344;0
1731704662.07;2024-11-16T01:04:22.070;359;0
1731704662.08;2024-11-16T01:04:22.080;359;0
1731704662.09;2024-11-16T01:04:22.090;359;0
1731704662.1;2024-11-16T01:04:22.100;359;0
1731704662.11;2024-11-16T01:04:22.110;359;0
1731704662.12;2024-11-16T01:04:22.120;359;0
1731704662.13;2024-11-16T01:04:22.130;359;0
1731704662.14;2024-11-16T01:04:22.140;359;0
1731704662.15;2024-11-16T01:04:22.150;359;0
1731704662.16;2024-11-16T01:04:22.160;359;0
1731704662.17;2024-11-16T01:04:22.170;336;0
1731704662.18;2024-11-16T01:04:22.180;336;0
1731704662.19;2024-11-16T01:04:22.190;336;0
1731704662.2;2024-11-16T01:04:22.200;336;0
1731704662.21;2024-11-16T01:04:22.210;336;0
1731704662.22;2024-11-16T01:04:22.220;336;0
1731704662.23;2024-11-16T01:04:22.230;336;0
1731704662.24;2024-11-16T01:04:22.240;336;0
1731704662.25;2024-11-16T01:04:22.250;336;0
1731704662.26;2024-11-16T01:04:22.260;336;0
1731704662.27;2024-11-16T01:04:22.270;433;0
1731704662.28;2024-11-16T01:04:22.280;433;0
1731704662.29;2024-11-16T01:04:22.290;433;0
1731704662.3;2024-11-16T01:04:22.300;433;0
1731704662.31;2024-11-16T01:04:22.310;433;0
1731704662.32;2024-11-16T01:04:22.320;433;0
1731704662.33;2024-11-16T01:04:22.330;433;0
1731704662.34;2024-11-16T01:04:22.340;433;0
1731704662.35;2024-11-16T01:04:22.350;433;0
1731704662.36;2024-11-16T01:04:22.360;433;0
1731704662.37;2024-11-16T01:04:22.370;387;0
1731704662.38;2024-11-16T01:04:22.380;387;0
1731704662.39;2024-11-16T01:04:22.390;387;0
1731704662.4;2024-11-16T01:04:22.400;387;0
1731704662.41;2024-11-16T01:04:22.410;387;0
1731704662.42;2024-11-16T01:04:22.420;387;0
1731704662.43;2024-11-16T01:04:22.430;387;0
1731704662.44;2024-11-16T01:04:22.440;387;0
1731704662.45;2024-11-16T01:04:22.450;387;0
1731704662.46;2024-11-16T01:04:22.460;387;0
1731704662.47;2024-11-16T01:04:22.470;355;0
1731704662.48;2024-11-16T01:04:22.480;355;0
1731704662.49;2024-11-16T01:04:22.490;355;0
1731704662.5;2024-11-16T01:04:22.500;355;0
1731704662.51;2024-11-16T01:04:22.510;355;0
1731704662.52;2024-11-16T01:04:22.520;355;0
1731704662.53;2024-11-16T01:04:22.530;355;0
1731704662.54;2024-11-16T01:04:22.540;355;0
1731704662.55;2024-11-16T01:04:22.550;355;0
1731704662.56;2024-11-16T01:04:22.560;355;0
1731704662.57;2024-11-16T01:04:22.570;364;0
1731704662.58;2024-11-16T01:04:22.580;364;0
1731704662.59;2024-11-16T01:04:22.590;364;0
1731704662.6;2024-11-16T01:04:22.600;364;0
1731704662.61;2024-11-16T01:04:22.610;364;0
1731704662.62;2024-11-16T01:04:22.620;364;0
1731704662.63;2024-11-16T01:04:22.630;364;0
1731704662.64;2024-11-16T01:04:22.640;364;0
1731704662.65;2024-11-16T01:04:22.650;364;0
1731704662.66;2024-11-16T01:04:22.660;364;0
1731704662.67;2024-11-16T01:04:22.670;340;0
1731704662.68;2024-11-16T01:04:22.680;340;0
1731704662.69;2024-11-16T01:04:22.690;340;0
1731704662.7;2024-11-16T01:04:22.700;340;0
1731704662.71;2024-11-16T01:04:22.710;340;0
1731704662.72;2024-11-16T01:04:22.720;340;0
1731704662.73;2024-11-16T01:04:22.730;340;0
1731704662.74;2024-11-16T01:04:22.740;340;0
1731704662.75;2024-11-16T01:04:22.750;340;0
1731704662.76;2024-11-16T01:04:22.760;340;0
1731704662.77;2024-11-16T01:04:22.770;349;0
1731704662.78;2024-11-16T01:04:22.780;349;0
1731704662.79;2024-11-16T01:04:22.790;349;0
1731704662.8;2024-11-16T01:04:22.800;349;0
1731704662.81;2024-11-16T01:04:22.810;349;0
1731704662.82;2024-11-16T01:04:22.820;349;0
1731704662.83;2024-11-16T01:04:22.830;349;0
1731704662.84;2024-11-16T01:04:22.840;349;0
1731704662.85;2024-11-16T01:04:22.850;349;0
1731704662.86;2024-11-16T01:04:22.860;349;0
1731704662.87;2024-11-16T01:04:22.870;349;0
1731704662.88;2024-11-16T01:04:22.880;349;0
1731704662.89;2024-11-16T01:04:22.890;349;0
1731704662.9;2024-11-16T01:04:22.900;349;0
1731704662.91;2024-11-16T01:04:22.910;349;0
1731704662.92;2024-11-16T01:04:22.920;349;0
1731704662.93;2024-11-16T01:04:22.930;349;0
1731704662.94;2024-11-16T01:04:22.940;349;0
1731704662.95;2024-11-16T01:04:22.950;349;0
1731704662.96;2024-11-16T01:04:22.960;349;0
1731704662.97;2024-11-16T01:04:22.970;345;0
1731704662.98;2024-11-16T01:04:22.980;345;0
1731704662.99;2024-11-16T01:04:22.990;345;0
1731704663;2024-11-16T01:04:23.000;345;0
1731704663.01;2024-11-16T01:04:23.010;345;0
1731704663.02;2024-11-16T01:04:23.020;345;0
1731704663.03;2024-11-16T01:04:23.030;345;0
1731704663.04;2024-11-16T01:04:23.040;345;0
1731704663.05;2024-11-16T01:04:23.050;345;0
1731704663.06;2024-11-16T01:04:23.060;345;0
1731704663.07;2024-11-16T01:04:23.070;356;0
1731704663.08;2024-11-16T01:04:23.080;356;0
1731704663.09;2024-11-16T01:04:23.090;356;0
1731704663.1;2024-11-16T01:04:23.100;356;0
1731704663.11;2024-11-16T01:04:23.110;356;0
1731704663.12;2024-11-16T01:04:23.120;356;0
1731704663.13;2024-11-16T01:04:23.130;356;0
1731704663.14;2024-11-16T01:04:23.140;356;0
1731704663.15;2024-11-16T01:04:23.150;356;0
1731704663.16;2024-11-16T01:04:23.160;356;0
1731704663.17;2024-11-16T01:04:23.170;335;0
1731704663.18;2024-11-16T01:04:23.180;335;0
1731704663.19;2024-11-16T01:04:23.190;335;0
1731704663.2;2024-11-16T01:04:23.200;335;0
1731704663.21;2024-11-16T01:04:23.210;335;0
1731704663.22;2024-11-16T01:04:23.220;335;0
1731704663.23;2024-11-16T01:04:23.230;335;0
1731704663.24;2024-11-16T01:04:23.240;335;0
1731704663.25;2024-11-16T01:04:23.250;335;0
1731704663.26;2024-11-16T01:04:23.260;335;0
1731704663.27;2024-11-16T01:04:23.270;342;0
1731704663.28;2024-11-16T01:04:23.280;342;0
1731704663.29;2024-11-16T01:04:23.290;342;0
1731704663.3;2024-11-16T01:04:23.300;342;0
1731704663.31;2024-11-16T01:04:23.310;342;0
1731704663.32;2024-11-16T01:04:23.320;342;0
1731704663.33;2024-11-16T01:04:23.330;342;0
1731704663.34;2024-11-16T01:04:23.340;342;0
1731704663.35;2024-11-16T01:04:23.350;342;0
1731704663.36;2024-11-16T01:04:23.360;342;0
1731704663.37;2024-11-16T01:04:23.370;351;0
1731704663.38;2024-11-16T01:04:23.380;351;0
1731704663.39;2024-11-16T01:04:23.390;351;0
1731704663.4;2024-11-16T01:04:23.400;351;0
1731704663.41;2024-11-16T01:04:23.410;351;0
1731704663.42;2024-11-16T01:04:23.420;351;0
1731704663.43;2024-11-16T01:04:23.430;351;0
1731704663.44;2024-11-16T01:04:23.440;351;0
1731704663.45;2024-11-16T01:04:23.450;351;0
1731704663.46;2024-11-16T01:04:23.460;351;0
1731704663.47;2024-11-16T01:04:23.470;338;0
