UNIX time;Local time;current1;current2
1732125738.964;2024-11-20T22:02:18.964;611;0
1732125739.964;2024-11-20T22:02:19.964;781;0
1732125740.964;2024-11-20T22:02:20.964;824;0
1732125741.964;2024-11-20T22:02:21.964;826;0
1732125742.964;2024-11-20T22:02:22.964;665;0
1732125743.964;2024-11-20T22:02:23.964;621;0
1732125744.964;2024-11-20T22:02:24.964;613;0
