UNIX time;Local time;current1;current2
1731788641.094;2024-11-17T00:24:01.094;210;0
1731788641.104;2024-11-17T00:24:01.104;210;0
1731788641.114;2024-11-17T00:24:01.114;210;0
1731788641.124;2024-11-17T00:24:01.124;210;0
1731788641.134;2024-11-17T00:24:01.134;210;0
1731788641.144;2024-11-17T00:24:01.144;210;0
1731788641.154;2024-11-17T00:24:01.154;210;0
1731788641.164;2024-11-17T00:24:01.164;216;0
1731788641.174;2024-11-17T00:24:01.174;216;0
1731788641.184;2024-11-17T00:24:01.184;216;0
1731788641.194;2024-11-17T00:24:01.194;216;0
1731788641.204;2024-11-17T00:24:01.204;216;0
1731788641.214;2024-11-17T00:24:01.214;216;0
1731788641.224;2024-11-17T00:24:01.224;216;0
1731788641.234;2024-11-17T00:24:01.234;216;0
1731788641.244;2024-11-17T00:24:01.244;216;0
1731788641.254;2024-11-17T00:24:01.254;216;0
1731788641.264;2024-11-17T00:24:01.264;180;0
1731788641.274;2024-11-17T00:24:01.274;180;0
1731788641.284;2024-11-17T00:24:01.284;180;0
1731788641.294;2024-11-17T00:24:01.294;180;0
1731788641.304;2024-11-17T00:24:01.304;180;0
1731788641.314;2024-11-17T00:24:01.314;180;0
1731788641.324;2024-11-17T00:24:01.324;180;0
1731788641.334;2024-11-17T00:24:01.334;180;0
1731788641.344;2024-11-17T00:24:01.344;180;0
1731788641.354;2024-11-17T00:24:01.354;180;0
1731788641.364;2024-11-17T00:24:01.364;160;0
1731788641.374;2024-11-17T00:24:01.374;160;0
1731788641.384;2024-11-17T00:24:01.384;160;0
1731788641.394;2024-11-17T00:24:01.394;160;0
1731788641.404;2024-11-17T00:24:01.404;160;0
1731788641.414;2024-11-17T00:24:01.414;160;0
1731788641.424;2024-11-17T00:24:01.424;160;0
1731788641.434;2024-11-17T00:24:01.434;160;0
1731788641.444;2024-11-17T00:24:01.444;160;0
1731788641.454;2024-11-17T00:24:01.454;160;0
1731788641.464;2024-11-17T00:24:01.464;151;0
1731788641.474;2024-11-17T00:24:01.474;151;0
1731788641.484;2024-11-17T00:24:01.484;151;0
1731788641.494;2024-11-17T00:24:01.494;151;0
1731788641.504;2024-11-17T00:24:01.504;151;0
1731788641.514;2024-11-17T00:24:01.514;151;0
1731788641.524;2024-11-17T00:24:01.524;151;0
1731788641.534;2024-11-17T00:24:01.534;151;0
1731788641.544;2024-11-17T00:24:01.544;151;0
1731788641.554;2024-11-17T00:24:01.554;151;0
1731788641.564;2024-11-17T00:24:01.564;184;0
1731788641.574;2024-11-17T00:24:01.574;184;0
1731788641.584;2024-11-17T00:24:01.584;184;0
1731788641.594;2024-11-17T00:24:01.594;184;0
1731788641.604;2024-11-17T00:24:01.604;184;0
1731788641.614;2024-11-17T00:24:01.614;184;0
1731788641.624;2024-11-17T00:24:01.624;184;0
1731788641.634;2024-11-17T00:24:01.634;184;0
1731788641.644;2024-11-17T00:24:01.644;184;0
1731788641.654;2024-11-17T00:24:01.654;184;0
1731788641.664;2024-11-17T00:24:01.664;185;0
1731788641.674;2024-11-17T00:24:01.674;185;0
1731788641.684;2024-11-17T00:24:01.684;185;0
1731788641.694;2024-11-17T00:24:01.694;185;0
1731788641.704;2024-11-17T00:24:01.704;185;0
1731788641.714;2024-11-17T00:24:01.714;185;0
1731788641.724;2024-11-17T00:24:01.724;185;0
1731788641.734;2024-11-17T00:24:01.734;185;0
1731788641.744;2024-11-17T00:24:01.744;185;0
1731788641.754;2024-11-17T00:24:01.754;185;0
1731788641.764;2024-11-17T00:24:01.764;185;0
1731788641.774;2024-11-17T00:24:01.774;185;0
1731788641.784;2024-11-17T00:24:01.784;185;0
1731788641.794;2024-11-17T00:24:01.794;185;0
1731788641.804;2024-11-17T00:24:01.804;185;0
1731788641.814;2024-11-17T00:24:01.814;185;0
1731788641.824;2024-11-17T00:24:01.824;185;0
1731788641.834;2024-11-17T00:24:01.834;185;0
1731788641.844;2024-11-17T00:24:01.844;185;0
1731788641.854;2024-11-17T00:24:01.854;185;0
1731788641.864;2024-11-17T00:24:01.864;186;0
1731788641.874;2024-11-17T00:24:01.874;186;0
1731788641.884;2024-11-17T00:24:01.884;186;0
1731788641.894;2024-11-17T00:24:01.894;186;0
1731788641.904;2024-11-17T00:24:01.904;186;0
1731788641.914;2024-11-17T00:24:01.914;186;0
1731788641.924;2024-11-17T00:24:01.924;186;0
1731788641.934;2024-11-17T00:24:01.934;186;0
1731788641.944;2024-11-17T00:24:01.944;186;0
1731788641.954;2024-11-17T00:24:01.954;186;0
1731788641.964;2024-11-17T00:24:01.964;184;0
1731788641.974;2024-11-17T00:24:01.974;184;0
1731788641.984;2024-11-17T00:24:01.984;184;0
1731788641.994;2024-11-17T00:24:01.994;184;0
1731788642.004;2024-11-17T00:24:02.004;184;0
1731788642.014;2024-11-17T00:24:02.014;184;0
1731788642.024;2024-11-17T00:24:02.024;184;0
1731788642.034;2024-11-17T00:24:02.034;184;0
1731788642.044;2024-11-17T00:24:02.044;184;0
1731788642.054;2024-11-17T00:24:02.054;184;0
1731788642.064;2024-11-17T00:24:02.064;184;0
1731788642.074;2024-11-17T00:24:02.074;184;0
1731788642.084;2024-11-17T00:24:02.084;184;0
1731788642.094;2024-11-17T00:24:02.094;184;0
1731788642.104;2024-11-17T00:24:02.104;184;0
1731788642.114;2024-11-17T00:24:02.114;184;0
1731788642.124;2024-11-17T00:24:02.124;184;0
1731788642.134;2024-11-17T00:24:02.134;184;0
