Inference,Time (s),FPS
1,0.1314713954925537,7.606217278317686
2,0.0828409194946289,12.071329073850228
3,0.08214735984802246,12.173245760424436
4,0.08206701278686523,12.185163880609156
5,0.08263325691223145,12.10166508458145
6,0.08208179473876953,12.182969477976972
7,0.08203911781311035,12.189307084920822
8,0.08279681205749512,12.07775970052552
9,0.08217287063598633,12.169466543646164
10,0.08208799362182617,12.182049479817138
11,0.08409881591796875,11.890773836523632
12,0.08220195770263672,12.165160392134114
13,0.08568096160888672,11.67120421179168
14,0.08725953102111816,11.460066176129052
15,0.0821688175201416,12.170066823158011
16,0.08224725723266602,12.15846015595559
17,0.08274173736572266,12.085798918869077
18,0.08659911155700684,11.54746257808564
19,0.08251595497131348,12.118868409723285
20,0.08291840553283691,12.060048593240076
21,0.08234667778015137,12.143780744498201
22,0.08217453956604004,12.169219386940943
23,0.08259820938110352,12.106799983835678
24,0.08298397064208984,12.050520025282998
25,0.0825052261352539,12.120444326286222
26,0.08251595497131348,12.118868409723285
27,0.08219766616821289,12.165795534310625
28,0.08213591575622559,12.174941872784853
29,0.08251380920410156,12.119183560250573
30,0.08207941055297852,12.183323360424788
31,0.0821084976196289,12.179007398631775
32,0.08254408836364746,12.114737951850728
33,0.08211183547973633,12.178512319905227
34,0.08209967613220215,12.180316014764005
35,0.0826117992401123,12.104808383285377
36,0.08210015296936035,12.180245271567259
37,0.08197832107543945,12.19834691515289
38,0.08272385597229004,12.088411356634166
39,0.08212018013000488,12.177274799165014
40,0.08217906951904297,12.168548583630225
41,0.08256411552429199,12.111799341031883
42,0.08209514617919922,12.180988116120488
43,0.08204364776611328,12.188634065257064
44,0.08281207084655762,12.07553427631219
45,0.08215045928955078,12.17278647798377
46,0.08205628395080566,12.186757087361151
47,0.08304214477539062,12.042078184574395
48,0.08212971687316895,12.175860797672994
49,0.0827479362487793,12.084893537326764
50,0.08274650573730469,12.08510245948874
51,0.08223795890808105,12.159834865523829
52,0.08209443092346191,12.181094244167642
53,0.08272933959960938,12.087610088993406
54,0.08234810829162598,12.143569788617604
55,0.08205986022949219,12.186225972154428
56,0.08265972137451172,12.097790597057974
57,0.08216404914855957,12.170773110170304
58,0.08219027519226074,12.166889545761768
59,0.08268499374389648,12.094092951102345
60,0.08227157592773438,12.154866230815598
61,0.08211159706115723,12.178547681336582
62,0.08264851570129395,12.099430842946694
63,0.08218884468078613,12.167101312640511
64,0.08219504356384277,12.166183709401858
65,0.08313870429992676,12.028092191483443
66,0.08221197128295898,12.163678651594156
67,0.08220767974853516,12.164313639052912
68,0.08263564109802246,12.101315929936325
69,0.08251500129699707,12.119008474600758
70,0.08207845687866211,12.183464919160407
71,0.08261513710021973,12.104319318467128
72,0.08206677436828613,12.185199280677953
73,0.0832052230834961,12.018476279986704
74,0.08275055885314941,12.084510532123625
75,0.08211970329284668,12.1773455078607
76,0.08219099044799805,12.166783665086705
77,0.08269190788269043,12.093081724739429
78,0.0821230411529541,12.176850564234472
79,0.08206939697265625,12.184809891233614
80,0.0825655460357666,12.111589494809488
81,0.08214426040649414,12.173705077524104
82,0.0820915699005127,12.18151877484992
83,0.08357787132263184,11.964889559579063
84,0.08206844329833984,12.184951484515716
85,0.08209538459777832,12.180952740515721
86,0.08270478248596191,12.091199202050223
87,0.082122802734375,12.176885916016351
88,0.08263635635375977,12.10121118747151
89,0.08281588554382324,12.074978048394295
90,0.08213353157043457,12.175295289018935
91,0.08203649520874023,12.189696761856048
92,0.08269953727722168,12.091966084983582
93,0.08223986625671387,12.159552848474657
94,0.08210206031799316,12.179962306997599
95,0.08257699012756348,12.109910986767835
96,0.08220577239990234,12.164595876982332
97,0.08215689659118652,12.171832694411636
98,0.08269190788269043,12.093081724739429
99,0.08266544342041016,12.096953196202167
100,0.08209800720214844,12.180563622424087
101,0.08291387557983398,12.060707487218417
102,0.08214926719665527,12.172963120974927
103,0.08221173286437988,12.163713926936005
104,0.0829470157623291,12.055888820223911
105,0.08219289779663086,12.16650132562902
106,0.08243656158447266,12.130539905831723
107,0.08288359642028809,12.06511352293615
108,0.08215832710266113,12.171620762804087
109,0.08233857154846191,12.144976299612281
110,0.08283376693725586,12.072371412946493
111,0.08214902877807617,12.172998450188357
112,0.08219671249389648,12.16593668602324
113,0.0827326774597168,12.087122412868942
114,0.08217358589172363,12.169360618114611
115,0.08217024803161621,12.169854953038907
116,0.08282756805419922,12.073274919114345
117,0.08215594291687012,12.171973986250206
118,0.08210110664367676,12.180103787638991
119,0.0829775333404541,12.051454890771852
120,0.08228921890258789,12.152260202928616
121,0.08210945129394531,12.178865943459778
122,0.0823976993560791,12.136261179799828
123,0.08218097686767578,12.168266162254998
124,0.0821073055267334,12.179184222217705
125,0.08359098434448242,11.96301261244816
126,0.08205127716064453,12.18750072643165
127,0.08212900161743164,12.17596683639404
128,0.08254718780517578,12.11428307358157
129,0.0821688175201416,12.170066823158011
130,0.08209490776062012,12.181023491930729
131,0.08251404762268066,12.119148542715891
132,0.08217334747314453,12.16939592642024
133,0.08211994171142578,12.177310153410213
134,0.08262181282043457,12.10334130737777
135,0.08441781997680664,11.845840135112999
136,0.08688855171203613,11.508996067907484
137,0.08341741561889648,11.987904355232395
138,0.08222532272338867,12.161703558939683
139,0.08220267295837402,12.165054541552223
140,0.08280062675476074,12.077203267576758
141,0.08223199844360352,12.16071625312404
142,0.08213424682617188,12.175189261994333
143,0.08268213272094727,12.094511439067574
144,0.08212089538574219,12.17716873766113
145,0.08213639259338379,12.174871192000117
146,0.08291482925415039,12.060568766713633
147,0.08233118057250977,12.14606656975229
148,0.08213233947753906,12.175472004830358
149,0.0826869010925293,12.09381397521438
150,0.08295249938964844,12.05509185808558
151,0.08211255073547363,12.178406236843252
152,0.08277511596679688,12.08092538826674
153,0.0821073055267334,12.179184222217705
154,0.08218145370483398,12.16819555895954
155,0.0826563835144043,12.098279134432888
156,0.08201289176940918,12.193204975769433
157,0.08207178115844727,12.184455922424862
158,0.08245110511779785,12.128400202414516
159,0.08211612701416016,12.177875849253818
160,0.0820770263671875,12.183677263431864
161,0.08272981643676758,12.087540418566315
162,0.08203887939453125,12.189342509067236
163,0.08212399482727051,12.176709159159595
164,0.08256173133850098,12.112149100895495
165,0.08202147483825684,12.191929028001034
166,0.08211350440979004,12.178264795635421
167,0.08274340629577637,12.085555148955052
168,0.0820918083190918,12.18148339616285
169,0.08208560943603516,12.182403308819259
170,0.08255839347839355,12.112638798642697
171,0.08211827278137207,12.177557638874775
172,0.08214473724365234,12.173634411098856
173,0.08265447616577148,12.098558316362734
174,0.08219480514526367,12.166218999274836
175,0.08265829086303711,12.097999965387345
176,0.08267641067504883,12.09534850188886
177,0.08226275444030762,12.156169663947136
178,0.08208489418029785,12.18250946152796
179,0.08276247978210449,12.082769905309522
180,0.08221650123596191,12.163008458970946
181,0.08211898803710938,12.177451572443907
182,0.08266496658325195,12.097022975178962
183,0.08237409591674805,12.139738699052394
184,0.08232951164245605,12.14631278687575
185,0.08263993263244629,12.100687502344085
186,0.08221697807312012,12.162937916675125
187,0.08218812942504883,12.167207198844286
188,0.08264994621276855,12.099221425089208
189,0.0823819637298584,12.138579304556702
190,0.08224153518676758,12.159306094287222
191,0.08261537551879883,12.104284386778023
192,0.08249950408935547,12.121284982718162
193,0.0821845531463623,12.167736657509131
194,0.08267712593078613,12.095243862699807
195,0.08217906951904297,12.168548583630225
196,0.08229279518127441,12.151732090241945
197,0.08289694786071777,12.063170307309568
198,0.08209347724914551,12.18123575110724
199,0.08295130729675293,12.055265101761021
200,0.08283686637878418,12.07191971057123
201,0.08221006393432617,12.163960860057886
202,0.08206677436828613,12.185199280677953
203,0.08243393898010254,12.130925834338386
204,0.0831913948059082,12.020474020577193
205,0.08203840255737305,12.189413357977761
206,0.08254289627075195,12.114912914127263
207,0.08210372924804688,12.179714723783858
208,0.08208155632019043,12.183004865296638
209,0.08320736885070801,12.018166345269444
210,0.08204245567321777,12.188811168489238
211,0.08215856552124023,12.171585441587009
212,0.0826561450958252,12.09831403146949
213,0.08210349082946777,12.17975009219815
214,0.08228254318237305,12.153246136104173
215,0.08278536796569824,12.079429307052735
216,0.08211016654968262,12.178759854237141
217,0.08207130432128906,12.184526714541356
218,0.08261346817016602,12.10456384593629
219,0.08218884468078613,12.167101312640511
220,0.08205962181091309,12.186261378394633
221,0.0829763412475586,12.051628029928626
222,0.08223772048950195,12.159870118574784
223,0.08261227607727051,12.104738514463161
224,0.08337140083312988,11.994520782990406
225,0.08232927322387695,12.146347961565416
226,0.08229684829711914,12.15113361801737
227,0.0828554630279541,12.069210206001939
228,0.08207535743713379,12.183925007770538
229,0.08216500282287598,12.170631846209648
230,0.0825643539428711,12.111764366156512
231,0.08226871490478516,12.155288935257637
232,0.08223223686218262,12.160680995166812
233,0.08271336555480957,12.089944512502703
234,0.08214592933654785,12.173457748624998
235,0.08216595649719238,12.170490585528206
236,0.08274435997009277,12.085415856276382
237,0.08222246170043945,12.162126739081266
238,0.08202719688415527,12.191078544501188
239,0.08295083045959473,12.05533440062543
240,0.0821230411529541,12.176850564234472
241,0.08205127716064453,12.18750072643165
242,0.08255624771118164,12.112953625247641
243,0.08222770690917969,12.161350931316834
244,0.08216643333435059,12.170419956417154
245,0.08263635635375977,12.10121118747151
246,0.08212637901306152,12.176355660840207
247,0.08205461502075195,12.18700495696794
248,0.08317923545837402,12.022231203368504
249,0.08219027519226074,12.166889545761768
250,0.0819997787475586,12.195154856192504
251,0.08252215385437012,12.117958066929964
252,0.08210420608520508,12.179643987571508
253,0.08202123641967773,12.191964467388713
254,0.08255243301391602,12.113513357400722
255,0.08254528045654297,12.114562994627693
256,0.08215856552124023,12.171585441587009
257,0.08252096176147461,12.118133122229992
258,0.08714437484741211,11.475209980575087
259,0.08524560928344727,11.73080946227898
260,0.08275794982910156,12.08343128442693
261,0.0823664665222168,12.14086317191073
262,0.08228850364685059,12.152365830974407
263,0.08274459838867188,12.085381033608408
264,0.08258652687072754,12.108512585415987
265,0.08211302757263184,12.178335515828657
266,0.08271956443786621,12.089038509760744
267,0.08236360549926758,12.141284902940445
268,0.08216977119445801,12.169925575592275
269,0.08273577690124512,12.086669605986993
270,0.08224272727966309,12.159129847427605
271,0.08203315734863281,12.190192750354576
272,0.08305954933166504,12.039554850061858
273,0.08323907852172852,12.013588061753502
274,0.0821375846862793,12.174694493628632
275,0.0825052261352539,12.120444326286222
276,0.08216500282287598,12.170631846209648
277,0.08200621604919434,12.194197564244575
278,0.0826115608215332,12.104843317998949
279,0.08248472213745117,12.123457218339375
280,0.08223986625671387,12.159552848474657
281,0.08262419700622559,12.102992056003302
282,0.08209657669067383,12.180775865573942
283,0.08210539817810059,12.179467150635208
284,0.08253288269042969,12.116382796792308
285,0.08213472366333008,12.175118578337175
286,0.0821225643157959,12.176921268003495
287,0.08276700973510742,12.082108598588507
288,0.08213591575622559,12.174941872784853
289,0.0819861888885498,12.197176299527445
290,0.08257603645324707,12.110050844668239
291,0.08208441734313965,12.182580231028183
292,0.0821084976196289,12.179007398631775
293,0.0825963020324707,12.10707955916567
294,0.08228373527526855,12.153070064875422
295,0.0820612907409668,12.186013539033674
296,0.08263397216796875,12.101560336072385
297,0.08322834968566895,12.015136714553762
298,0.0820920467376709,12.181448017681278
299,0.08264732360839844,12.09960536336572
300,0.08227896690368652,12.153774380402373
301,0.08211469650268555,12.178087998745696
302,0.08257341384887695,12.110435470551888
303,0.08250689506530762,12.120199156791182
304,0.08233475685119629,12.145538995242328
305,0.08272123336791992,12.088794609145776
306,0.0821678638458252,12.1702080740025
307,0.08216333389282227,12.170879060292846
308,0.08273434638977051,12.086878589562927
309,0.08221101760864258,12.163819754189166
310,0.08218169212341309,12.168160257619055
311,0.08270716667175293,12.090850651054053
312,0.08218550682067871,12.167595464026387
313,0.0820932388305664,12.181271128355851
314,0.08268356323242188,12.094302191464822
315,0.0822594165802002,12.156662927763817
316,0.08216094970703125,12.171232240690872
317,0.08269095420837402,12.093221194183911
318,0.08220529556274414,12.16466643851111
319,0.0820763111114502,12.183783438343312
320,0.0824117660522461,12.134189666145923
321,0.08222484588623047,12.161774086918197
322,0.08290410041809082,12.06212955640233
323,0.08259272575378418,12.107603797713175
324,0.08213448524475098,12.175153920063165
325,0.08391857147216797,11.916313426899256
326,0.0826413631439209,12.100478040984008
327,0.0821533203125,12.172362555720653
328,0.08204078674316406,12.189059121660893
329,0.08258461952209473,12.108792239848723
330,0.08284306526184082,12.07101640721906
331,0.08206605911254883,12.185305482118475
332,0.08269739151000977,12.09227983785872
333,0.08216977119445801,12.169925575592275
334,0.08220815658569336,12.16424308161691
335,0.08237528800964355,12.139563018983697
336,0.08295512199401855,12.05471073952618
337,0.08221602439880371,12.16307900208503
338,0.0825202465057373,12.118238157837713
339,0.08215713500976562,12.171797371964526
340,0.08222651481628418,12.161527242572118
341,0.08258652687072754,12.108512585415987
342,0.08218669891357422,12.167418976780887
343,0.0836801528930664,11.950264972363097
344,0.08277702331542969,12.08064701951658
345,0.08231925964355469,12.147825482518131
346,0.08209848403930664,12.180492876351112
347,0.08396601676940918,11.909580071497732
348,0.08222270011901855,12.162091472944642
349,0.08216238021850586,12.171020329992396
350,0.08274579048156738,12.085206923278617
351,0.08220243453979492,12.165089824874848
352,0.08219337463378906,12.166430742812057
353,0.08260941505432129,12.105157739495338
354,0.08211445808410645,12.178123357712979
355,0.08210420608520508,12.179643987571508
356,0.08277106285095215,12.081516964458027
357,0.08214926719665527,12.172963120974927
358,0.08239150047302246,12.13717427475946
359,0.08271384239196777,12.089874815162844
360,0.082183837890625,12.16784255477163
361,0.08210110664367676,12.180103787638991
362,0.08255696296691895,12.1128486812276
363,0.08226633071899414,12.155641211418635
364,0.08216357231140137,12.17084374338037
365,0.08255529403686523,12.113093553436416
366,0.0821218490600586,12.17702732519655
367,0.08210086822509766,12.180139158312908
368,0.08261990547180176,12.103620722990307
369,0.08211588859558105,12.177911206989162
370,0.0820767879486084,12.1837126548634
371,0.08252334594726562,12.117783016687468
372,0.08286166191101074,12.068307308076317
373,0.0820777416229248,12.183571090370913
374,0.08259892463684082,12.106695146415737
375,0.08216166496276855,12.171126284419243
376,0.08254885673522949,12.114038153277399
377,0.0828399658203125,12.071468041996685
378,0.0823829174041748,12.138438786938666
379,0.08229613304138184,12.151239226479323
380,0.08496952056884766,11.768926001997823
381,0.08624958992004395,11.594258024032706
382,0.08246469497680664,12.12640148952533
383,0.08266115188598633,12.097581235975149
384,0.08238053321838379,12.138790087083862
385,0.08228135108947754,12.153422212434768
386,0.08274126052856445,12.08586856922217
387,0.08227801322937012,12.153915253304124
388,0.08233356475830078,12.145714848319878
389,0.08299422264099121,12.049031464825067
390,0.08237028121948242,12.140300909443509
391,0.08225297927856445,12.157614335321774
392,0.08272957801818848,12.08757525367947
393,0.08223390579223633,12.160434195190685
394,0.08227205276489258,12.154795782933515
395,0.08275175094604492,12.084336446874838
396,0.08226823806762695,12.155359388856366
397,0.08303642272949219,12.042908005053405
398,0.08264493942260742,12.09995441930775
399,0.08224725723266602,12.15846015595559
400,0.08227729797363281,12.15402091012356
401,0.08275198936462402,12.084301630426953
402,0.08231973648071289,12.147755116226532
403,0.08225440979003906,12.157402898550725
404,0.08289837837219238,12.06296214276059
405,0.08225703239440918,12.157015283570669
406,0.0822598934173584,12.156592459053455
407,0.082672119140625,12.095976375046142
408,0.08225202560424805,12.157755297254992
409,0.08266782760620117,12.096604313392975
410,0.08265924453735352,12.097860385695908
411,0.08221101760864258,12.163819754189166
412,0.08226299285888672,12.156134432349088
413,0.08273959159851074,12.08611235178008
414,0.08221769332885742,12.162832104765606
415,0.08226871490478516,12.155288935257637
416,0.08282828330993652,12.073170661500775
417,0.08215928077697754,12.17147947916576
418,0.08224844932556152,12.158283933618378
419,0.08278608322143555,12.079324943121273
420,0.08232951164245605,12.14631278687575
421,0.0823979377746582,12.136226063506577
422,0.0834193229675293,11.987630256712187
423,0.08232712745666504,12.146664542940298
424,0.08236908912658691,12.140476610870062
425,0.08310484886169434,12.03299222244217
426,0.08238577842712402,12.138017253603666
427,0.08230781555175781,12.149514518109982
428,0.08270430564880371,12.09126891466097
429,0.08226251602172852,12.156204895749404
430,0.08228182792663574,12.153351781290295
431,0.0827779769897461,12.080507839952073
432,0.08225488662719727,12.157332421261327
433,0.08230900764465332,12.14933855498814
434,0.08275413513183594,12.0839882914237
435,0.08226132392883301,12.156381057824126
436,0.08223986625671387,12.159552848474657
437,0.08297014236450195,12.052528433744634
438,0.08228898048400879,12.152295412073187
439,0.0822608470916748,12.156451524083623
440,0.08268523216247559,12.09405807841249
441,0.08229613304138184,12.151239226479323
442,0.08215618133544922,12.17193866298304
443,0.08269143104553223,12.093151459059547
444,0.08229184150695801,12.151872915803533
445,0.0822606086730957,12.156486757519723
446,0.08540821075439453,11.708476166017173
447,0.08235788345336914,12.142128452902725
448,0.08213233947753906,12.175472004830358
449,0.08269023895263672,12.093325798378446
450,0.08215856552124023,12.171585441587009
451,0.08280515670776367,12.076542570038294
452,0.08295607566833496,12.05457215693375
453,0.08225107192993164,12.157896262457028
454,0.08223485946655273,12.16029317113053
455,0.08287310600280762,12.066640774464535
